post_id,text,label,date,likes,shares
5720,Spent quality time with friends and laughed a lot 😊 #anxiety,0,2026-03-23,50,9
5721,I can't stop overthinking everything 🙂 #peace,1,2026-01-23,30,2
5722,My mind won't stop racing at night 🙂 #peace,1,2026-04-16,23,1
5723,Today was simple but really good  #wellbeing,0,2026-01-11,52,9
5724,Today was simple but really good  #stress,0,2026-03-02,73,12
5725,My anxiety is getting worse every day 💙,1,2026-02-01,45,7
5726,Today was simple but really good  #mentalhealth,0,2026-02-09,67,5
5727,I am excited about upcoming opportunities !!! #peace,0,2026-03-17,64,11
5728,Feeling grateful for everything in my life !!! #wellbeing,0,2026-01-03,65,4
5729,My anxiety is getting worse every day 🙏 #stress,1,2026-04-26,23,8
5730,Sleep has been really bad due to stress 💔 #life,1,2026-01-31,52,7
5731,Just finished a great workout session  #peace,0,2026-02-25,47,10
5732,Spent quality time with friends and laughed a lot 💙 #happy,0,2026-03-01,85,15
5733,Life has been peaceful and balanced lately !!! #happy,0,2026-03-23,114,9
5734,Spent quality time with friends and laughed a lot 💔 #mentalhealth,0,2026-02-05,36,16
5735,My mind won't stop racing at night  #life,1,2026-01-13,28,7
5736,My anxiety is getting worse every day 💔 #happy,1,2026-04-08,70,3
5737,I am excited about upcoming opportunities 🙏 #life,0,2026-04-18,53,10
5738,I feel empty even when I'm around people  #life,1,2026-01-28,45,7
5739,Feeling calm and mentally refreshed  #happy,0,2026-04-27,72,12
5740,My anxiety is getting worse every day 😊 #wellbeing,1,2026-03-04,25,2
5741,Had a really productive and positive day today 🙏 #life,0,2026-03-23,62,8
5742,Nothing feels meaningful anymore 😊 #mentalhealth,1,2026-01-12,34,10
5743,Spent quality time with friends and laughed a lot ...,0,2026-04-02,41,5
5744,I can't stop overthinking everything 😊 #mentalhealth,1,2026-03-11,9,7
5745,Just finished a great workout session 🙂 #peace,0,2026-01-03,67,19
5746,Feeling calm and mentally refreshed 🙂 #mentalhealth,0,2026-01-19,39,0
5747,Feeling calm and mentally refreshed !!! #peace,0,2026-03-24,40,14
5748,Nothing feels meaningful anymore 🙏 #happy,1,2026-04-23,42,4
5749,Feeling grateful for everything in my life  #anxiety,0,2026-01-21,19,11
5750,I feel hopeless about the future 💙,1,2026-02-09,22,8
5751,I feel hopeless about the future ...,1,2026-04-13,14,0
5752,Had a really productive and positive day today 🙏 #life,0,2026-04-04,58,4
5753,Had a really productive and positive day today 💔 #life,0,2026-03-06,20,12
5754,I feel like I'm falling apart mentally  #anxiety,1,2026-01-01,23,9
5755,Sleep has been really bad due to stress 😊 #happy,1,2026-01-05,35,4
5756,I feel empty even when I'm around people !!! #mentalhealth,1,2026-02-19,17,10
5757,Nothing feels meaningful anymore !!! #mentalhealth,1,2026-04-15,67,4
5758,Feeling grateful for everything in my life 🙏,0,2026-01-01,58,8
5759,Today was simple but really good 💔 #happy,0,2026-04-13,35,12
5760,Today was simple but really good !!! #happy,0,2026-02-09,54,18
5761,Just finished a great workout session !!!,0,2026-03-03,50,7
5762,Had a really productive and positive day today 💔 #life,0,2026-04-25,46,20
5763,Today was simple but really good ... #stress,0,2026-02-08,75,27
5764,Feeling grateful for everything in my life 💔 #mentalhealth,0,2026-03-21,53,9
5765,Today was simple but really good !!! #mentalhealth,0,2026-03-24,37,19
5766,I struggle to get out of bed these days !!! #life,1,2026-02-09,48,2
5767,Just finished a great workout session 💙 #happy,0,2026-01-15,45,8
5768,Just finished a great workout session 💔 #stress,0,2026-02-25,50,12
5769,Life has been peaceful and balanced lately !!! #anxiety,0,2026-03-19,112,7
5770,My anxiety is getting worse every day  #wellbeing,1,2026-01-23,35,4
5771,I can't stop overthinking everything 💔 #life,1,2026-03-10,23,2
5772,My mind won't stop racing at night !!! #peace,1,2026-02-24,39,3
5773,My mind won't stop racing at night !!! #wellbeing,1,2026-01-17,9,2
5774,Feeling calm and mentally refreshed 💙 #peace,0,2026-04-10,72,7
5775,My mind won't stop racing at night !!! #life,1,2026-01-29,29,5
5776,Feeling motivated to achieve my goals  #peace,0,2026-01-18,119,23
5777,I can't stop overthinking everything 😊,1,2026-03-27,0,9
5778,Had a really productive and positive day today 🙏 #anxiety,0,2026-03-30,51,16
5779,My anxiety is getting worse every day !!! #happy,1,2026-04-25,64,7
5780,Enjoyed a nice walk and fresh air ... #stress,0,2026-01-18,39,20
5781,I feel like I'm falling apart mentally 💔 #happy,1,2026-04-25,24,2
5782,I feel completely overwhelmed and exhausted lately 💙 #peace,1,2026-03-25,30,5
5783,Feeling calm and mentally refreshed !!! #stress,0,2026-03-01,40,7
5784,My mind won't stop racing at night 🙂 #wellbeing,1,2026-03-30,16,8
5785,I can't stop overthinking everything 💔 #wellbeing,1,2026-02-23,31,5
5786,Sleep has been really bad due to stress 🙏,1,2026-04-11,53,3
5787,Today was simple but really good 😊 #wellbeing,0,2026-04-09,89,10
5788,Had a really productive and positive day today 😊 #mentalhealth,0,2026-01-12,48,8
5789,Nothing feels meaningful anymore 😊 #stress,1,2026-01-23,12,3
5790,Feeling grateful for everything in my life 💙 #anxiety,0,2026-03-15,78,10
5791,Today was simple but really good 🙏 #stress,0,2026-04-12,13,16
5792,I am excited about upcoming opportunities 😊 #stress,0,2026-03-01,76,12
5793,Spent quality time with friends and laughed a lot  #wellbeing,0,2026-01-12,77,11
5794,I feel completely overwhelmed and exhausted lately ... #happy,1,2026-02-07,34,4
5795,Spent quality time with friends and laughed a lot 🙂 #peace,0,2026-03-13,50,21
5796,I struggle to get out of bed these days 😊 #wellbeing,1,2026-01-13,54,10
5797,I struggle to get out of bed these days 🙂 #happy,1,2026-02-16,30,0
5798,I struggle to get out of bed these days 💔 #peace,1,2026-01-03,25,3
5799,Sleep has been really bad due to stress 🙏 #peace,1,2026-03-20,23,0
5800,Feeling grateful for everything in my life 😊 #wellbeing,0,2026-02-05,14,14
5801,Life has been peaceful and balanced lately 🙂 #stress,0,2026-02-21,53,21
5802,Feeling motivated to achieve my goals 💔 #life,0,2026-04-11,96,16
5803,Today was simple but really good !!! #wellbeing,0,2026-03-28,52,0
5804,My anxiety is getting worse every day,1,2026-04-11,22,0
5805,Feeling grateful for everything in my life 🙏 #peace,0,2026-03-22,67,10
5806,Today was simple but really good 🙂 #life,0,2026-04-20,54,8
5807,I feel like I'm falling apart mentally  #happy,1,2026-01-12,51,10
5808,Feeling grateful for everything in my life 💔 #mentalhealth,0,2026-02-13,30,12
5809,Just finished a great workout session 💔 #wellbeing,0,2026-01-11,52,12
5810,Feeling calm and mentally refreshed 😊 #stress,0,2026-02-05,20,13
5811,Life has been peaceful and balanced lately 🙏 #wellbeing,0,2026-02-18,65,13
5812,I feel like I'm falling apart mentally 💔 #wellbeing,1,2026-04-29,17,7
5813,Today was simple but really good 💙 #wellbeing,0,2026-04-03,84,8
5814,My mind won't stop racing at night  #peace,1,2026-01-19,31,16
5815,I feel hopeless about the future !!! #peace,1,2026-03-26,18,11
5816,My anxiety is getting worse every day ... #anxiety,1,2026-01-31,19,5
5817,My mind won't stop racing at night 💔 #anxiety,1,2026-02-18,14,7
5818,I feel completely overwhelmed and exhausted lately 😊 #mentalhealth,1,2026-04-03,23,14
5819,My mind won't stop racing at night 🙏 #happy,1,2026-04-07,12,9
5820,Had a really productive and positive day today  #anxiety,0,2026-02-13,55,1
5821,I feel empty even when I'm around people !!! #life,1,2026-04-29,49,14
5822,I struggle to get out of bed these days 😊 #mentalhealth,1,2026-03-10,8,3
5823,Just finished a great workout session 😊 #wellbeing,0,2026-01-11,0,12
5824,Had a really productive and positive day today 💙 #wellbeing,0,2026-04-03,30,8
5825,I feel empty even when I'm around people !!! #anxiety,1,2026-02-06,67,8
5826,Spent quality time with friends and laughed a lot !!! #happy,0,2026-02-27,68,11
5827,Feeling grateful for everything in my life 💔 #anxiety,0,2026-03-04,66,12
5828,Life has been peaceful and balanced lately 🙂 #wellbeing,0,2026-04-11,64,11
5829,Just finished a great workout session 🙂 #life,0,2026-01-11,31,10
5830,Had a really productive and positive day today 💔 #happy,0,2026-04-12,66,7
5831,Feeling motivated to achieve my goals 💔 #happy,0,2026-04-25,39,10
5832,Had a really productive and positive day today 💔 #wellbeing,0,2026-03-09,30,1
5833,I feel like I'm falling apart mentally 💔 #wellbeing,1,2026-02-25,7,15
5834,I feel like I'm falling apart mentally  #wellbeing,1,2026-01-23,18,11
5835,I feel completely overwhelmed and exhausted lately ... #wellbeing,1,2026-02-17,15,0
5836,Nothing feels meaningful anymore 🙏 #life,1,2026-04-12,20,4
5837,Feeling motivated to achieve my goals ... #wellbeing,0,2026-01-05,73,12
5838,I struggle to get out of bed these days,1,2026-02-11,13,6
5839,Life has been peaceful and balanced lately 🙂,0,2026-03-12,35,27
5840,Feeling motivated to achieve my goals ... #stress,0,2026-04-22,40,6
5841,I feel empty even when I'm around people 🙂 #wellbeing,1,2026-04-30,46,3
5842,I can't stop overthinking everything 💙 #anxiety,1,2026-01-14,39,4
5843,Feeling motivated to achieve my goals !!! #wellbeing,0,2026-03-19,73,22
5844,Enjoyed a nice walk and fresh air 🙏 #wellbeing,0,2026-01-28,45,0
5845,I struggle to get out of bed these days 💔 #life,1,2026-01-16,18,10
5846,My anxiety is getting worse every day !!! #anxiety,1,2026-01-19,16,13
5847,Today was simple but really good ... #stress,0,2026-04-28,29,10
5848,Had a really productive and positive day today 🙂 #wellbeing,0,2026-03-14,38,15
5849,I can't stop overthinking everything 🙏 #mentalhealth,1,2026-01-29,47,4
5850,I can't stop overthinking everything 🙏 #peace,1,2026-03-22,41,0
5851,Enjoyed a nice walk and fresh air  #wellbeing,0,2026-02-27,32,13
5852,Just finished a great workout session  #peace,0,2026-01-15,121,15
5853,I feel like I'm falling apart mentally 🙏 #anxiety,1,2026-02-15,14,8
5854,My mind won't stop racing at night 😊 #wellbeing,1,2026-04-19,18,5
5855,Had a really productive and positive day today 😊 #mentalhealth,0,2026-04-05,94,7
5856,I can't stop overthinking everything 💔 #mentalhealth,1,2026-02-06,32,11
5857,Feeling grateful for everything in my life ... #peace,0,2026-03-16,88,16
5858,I feel hopeless about the future !!! #life,1,2026-01-12,36,4
5859,I feel completely overwhelmed and exhausted lately 🙂 #mentalhealth,1,2026-03-18,35,0
5860,Just finished a great workout session !!!,0,2026-01-19,33,19
5861,Just finished a great workout session 🙏 #stress,0,2026-04-20,47,17
5862,Feeling grateful for everything in my life 🙏 #anxiety,0,2026-04-09,68,4
5863,Sleep has been really bad due to stress 🙂 #peace,1,2026-04-08,9,7
5864,Just finished a great workout session 🙏 #wellbeing,0,2026-04-16,62,3
5865,Nothing feels meaningful anymore 🙏 #wellbeing,1,2026-01-15,37,11
5866,Feeling grateful for everything in my life 🙏 #mentalhealth,0,2026-04-24,88,14
5867,Enjoyed a nice walk and fresh air 🙂 #stress,0,2026-04-04,85,9
5868,I feel hopeless about the future 💔 #stress,1,2026-04-05,18,0
5869,Just finished a great workout session ... #stress,0,2026-02-27,96,20
5870,I feel like I'm falling apart mentally ... #wellbeing,1,2026-03-01,37,1
5871,Feeling calm and mentally refreshed 🙂,0,2026-03-30,56,22
5872,I feel hopeless about the future ... #happy,1,2026-02-11,6,10
5873,Life has been peaceful and balanced lately 💔 #happy,0,2026-02-18,100,18
5874,Nothing feels meaningful anymore 🙏 #mentalhealth,1,2026-02-16,41,10
5875,Feeling calm and mentally refreshed 💙 #anxiety,0,2026-02-05,55,9
5876,Feeling motivated to achieve my goals ... #peace,0,2026-04-09,65,9
5877,Had a really productive and positive day today 🙂 #wellbeing,0,2026-03-19,51,7
5878,Feeling motivated to achieve my goals 💔 #anxiety,0,2026-01-09,58,11
5879,Feeling motivated to achieve my goals  #anxiety,0,2026-03-27,85,17
5880,Enjoyed a nice walk and fresh air 💙 #mentalhealth,0,2026-04-15,56,19
5881,Feeling grateful for everything in my life 🙏 #stress,0,2026-04-05,38,7
5882,Enjoyed a nice walk and fresh air  #peace,0,2026-02-28,85,9
5883,Feeling calm and mentally refreshed  #mentalhealth,0,2026-03-07,76,1
5884,Just finished a great workout session  #wellbeing,0,2026-02-07,47,10
5885,Spent quality time with friends and laughed a lot 💙 #peace,0,2026-04-13,51,11
5886,Enjoyed a nice walk and fresh air  #happy,0,2026-04-28,50,24
5887,Had a really productive and positive day today 💙 #wellbeing,0,2026-03-10,56,20
5888,Enjoyed a nice walk and fresh air 😊,0,2026-04-23,7,2
5889,I struggle to get out of bed these days 🙂 #life,1,2026-04-19,16,14
5890,My anxiety is getting worse every day !!! #stress,1,2026-04-02,25,6
5891,Had a really productive and positive day today 💔 #anxiety,0,2026-04-29,21,11
5892,Spent quality time with friends and laughed a lot 🙂 #wellbeing,0,2026-01-16,80,8
5893,My mind won't stop racing at night 💙 #anxiety,1,2026-03-07,39,0
5894,Feeling calm and mentally refreshed 🙏 #peace,0,2026-01-27,57,7
5895,Today was simple but really good 💙 #anxiety,0,2026-01-26,91,7
5896,I feel empty even when I'm around people 💔 #life,1,2026-03-19,16,5
5897,I feel completely overwhelmed and exhausted lately 😊 #mentalhealth,1,2026-01-11,5,1
5898,I am excited about upcoming opportunities,0,2026-04-03,57,18
5899,Feeling calm and mentally refreshed 💔 #mentalhealth,0,2026-01-05,56,16
5900,I am excited about upcoming opportunities ... #happy,0,2026-03-12,67,9
5901,Nothing feels meaningful anymore 💔 #peace,1,2026-04-18,24,7
5902,I struggle to get out of bed these days 💔 #peace,1,2026-03-13,0,11
5903,I feel like I'm falling apart mentally 🙂 #stress,1,2026-02-17,39,6
5904,Feeling calm and mentally refreshed ... #mentalhealth,0,2026-02-26,42,8
5905,Just finished a great workout session 💙,0,2026-03-13,67,17
5906,Feeling calm and mentally refreshed 😊 #life,0,2026-04-02,24,10
5907,I struggle to get out of bed these days 💙 #mentalhealth,1,2026-01-09,42,2
5908,Enjoyed a nice walk and fresh air  #peace,0,2026-02-09,44,13
5909,Feeling calm and mentally refreshed !!! #wellbeing,0,2026-01-04,42,8
5910,My mind won't stop racing at night 🙏 #life,1,2026-03-26,25,6
5911,Feeling motivated to achieve my goals ...,0,2026-02-02,82,21
5912,My mind won't stop racing at night 🙏,1,2026-03-07,13,4
5913,Feeling grateful for everything in my life 💔,0,2026-01-29,15,12
5914,Enjoyed a nice walk and fresh air 💔 #wellbeing,0,2026-04-23,41,12
5915,I feel empty even when I'm around people 🙂 #mentalhealth,1,2026-01-11,39,6
5916,Today was simple but really good !!! #peace,0,2026-03-15,105,11
5917,Enjoyed a nice walk and fresh air 💔 #happy,0,2026-01-11,72,12
5918,Spent quality time with friends and laughed a lot 💙,0,2026-02-21,75,19
5919,I can't stop overthinking everything 💙 #stress,1,2026-04-16,16,3
5920,My mind won't stop racing at night 😊 #happy,1,2026-04-28,27,3
5921,My anxiety is getting worse every day  #life,1,2026-03-28,28,5
5922,I am excited about upcoming opportunities 🙏 #stress,0,2026-03-18,3,3
5923,Enjoyed a nice walk and fresh air 🙂 #stress,0,2026-04-27,55,3
5924,Enjoyed a nice walk and fresh air 🙏 #mentalhealth,0,2026-01-13,78,16
5925,Had a really productive and positive day today 😊 #life,0,2026-04-24,79,13
5926,I can't stop overthinking everything 💙 #happy,1,2026-04-04,17,6
5927,I feel completely overwhelmed and exhausted lately 🙂 #mentalhealth,1,2026-04-01,34,0
5928,Feeling calm and mentally refreshed !!!,0,2026-01-12,39,16
5929,I am excited about upcoming opportunities !!! #mentalhealth,0,2026-02-21,37,6
5930,Had a really productive and positive day today 🙂,0,2026-04-28,75,12
5931,I feel like I'm falling apart mentally 😊 #life,1,2026-01-29,29,18
5932,Feeling calm and mentally refreshed 😊 #peace,0,2026-02-06,51,11
5933,I feel empty even when I'm around people ... #wellbeing,1,2026-03-23,22,7
5934,My anxiety is getting worse every day 💔 #life,1,2026-02-16,16,7
5935,Spent quality time with friends and laughed a lot 💔 #anxiety,0,2026-04-16,48,13
5936,I feel empty even when I'm around people 😊 #life,1,2026-02-15,2,4
5937,Just finished a great workout session 💔 #wellbeing,0,2026-03-04,51,16
5938,I feel hopeless about the future 🙏 #stress,1,2026-03-17,15,3
5939,I struggle to get out of bed these days 💔 #wellbeing,1,2026-04-30,18,3
5940,Today was simple but really good ... #mentalhealth,0,2026-03-07,55,15
5941,I feel completely overwhelmed and exhausted lately 🙂 #stress,1,2026-02-06,31,4
